city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
Dar es Salaam,characteristic,8b0f870b-495a-4685-a758-d3c3f710f230,0.5684289932250977,2018,0.27708593177819224,0.12244322679548518,drive
Dar es Salaam,characteristic,8ee576ce-5a0d-4a16-9e13-0570705c8f2e,0.5679872035980225,2018,0.4082317886969038,0.005541584875394163,drive
Dar es Salaam,atypical,6e44d12d-782a-42f1-b255-d57e49042c30,-0.3869156837463379,2018,0.1256131495160805,0.710766351093769,drive
Dar es Salaam,atypical,df9651de-9473-4332-afc8-fb76304d5edd,-0.2893581986427307,2018,0.20654843288149277,0.018414781827415135,drive
Dar es Salaam,atypical,545e3acb-9c37-442e-a7e4-99d4d8342bf3,-0.2858579754829407,2018,0.15581765917654827,0.05366973625768221,walk
Dar es Salaam,atypical,c1bede01-878d-429d-b889-6ade9775cb1c,-0.26700592041015625,2016,0.0,0.0,drive
Dar es Salaam,atypical,b675dfbf-2d2f-4edc-afeb-24882b4fb61c,-0.23605167865753174,2018,0.15353252347000648,0.03188314132184749,drive
Dar es Salaam,atypical,9003e4df-8a0b-40be-8367-d7372945de38,-0.21193188428878784,2018,0.28230009008254076,0.0036674592533623832,drive
Jakarta,characteristic,1cf0b231-3388-406a-a227-65217d48c5db,0.5614744424819946,2019,0.25723147397051105,0.09862371249974437,
Jakarta,characteristic,b4598d0c-1398-46c0-9e62-89dcb8e60e27,0.5571708083152771,2019,0.10657756242353286,0.05510334012724701,walk
Jakarta,characteristic,b09a39f0-fe6b-4ab5-bcac-b375b825abcc,0.5537254810333252,2019,0.1453981964478047,0.3568258854089671,drive
Jakarta,characteristic,bc2d5368-198c-465f-854c-5dc8432fd3fd,0.551984429359436,2022,0.1909335853908718,0.34091266127083997,drive
Jakarta,characteristic,b588232b-0fe8-42f3-8d01-750294947195,0.5480660200119019,2019,0.20146561323786524,0.16092650244533377,
Jakarta,characteristic,b192ac7e-511f-424e-9952-bc76885ab49a,0.5464839935302734,2022,0.18232092590172064,0.15269859279431997,drive
Jakarta,atypical,5ce77314-8cb4-4f1f-a565-e7666db80ad6,-0.33729982376098633,2020,0.01689365740851482,0.1546493944773807,drive
Jakarta,atypical,f49e3495-3cd6-4a44-95ba-d7866a891948,-0.26876330375671387,2018,0.34395215585529937,0.019232508793739323,drive
Jakarta,atypical,5bd7250b-45a3-44c7-b3aa-8d0b18192ee6,-0.25231295824050903,2014,0.16490307230926052,0.5104964323254246,
Jakarta,atypical,fad4e7aa-2de2-4d40-a307-36a5a244a341,-0.24168843030929565,2020,0.5299433869866321,0.04882952891398245,drive
Jakarta,atypical,c445da09-ee74-4dfa-ac5c-a7c3ac04bb07,-0.22815442085266113,2022,0.703159944893301,0.0,drive
Jakarta,atypical,31aa1ee7-f738-47cc-92b6-4a49c931ae7c,-0.22449183464050293,2018,0.224980963149272,0.214179313032487,drive
Kampala,characteristic,bbffe177-7c31-45dc-9214-21fed6549a8e,0.5364753007888794,2019,0.07897706375531333,0.07635470504442524,drive
Kampala,characteristic,88cad581-611e-435b-90f0-85eb4b888c2d,0.5187957286834717,2018,0.024600960546111106,0.10340659784951728,drive
Kampala,characteristic,f6dfe460-e555-4afb-8495-45dfae8c26df,0.5144658088684082,2019,0.22025574406356357,0.020242770079756448,drive
Kampala,characteristic,4e1f9767-56f2-4a4a-b5af-6e83b6a38596,0.5118023753166199,2019,0.13884752635755968,0.08214730429815342,drive
Kampala,characteristic,e8288b03-898d-435f-90fb-5066bc84f8f7,0.5110170245170593,2017,0.09342773064881167,0.06597358338690877,drive
Kampala,characteristic,78e0ee9a-7fd1-4fd4-b5c3-1c2b81dfe7f1,0.5096889734268188,2018,0.3132195959830132,0.14361254834188647,drive
Kampala,atypical,9cd47697-81dc-40ab-b201-01e53e523e7a,-0.3362423777580261,2018,0.47872784203858393,0.12581499067846363,drive
Kampala,atypical,ba4d37e9-bd49-4363-8b7f-e045c7365c03,-0.306943416595459,2018,0.5624431696278057,0.0,drive
Kampala,atypical,92eef162-570c-4678-ac1a-238c35840c0d,-0.2799875736236572,2018,0.0,0.17784282009807698,drive
Kampala,atypical,ea5a004f-3521-495b-9e02-690dfe5bea9d,-0.27611902356147766,2018,0.07685859462991462,0.8365825244387891,drive
Kampala,atypical,0dedada0-e43d-46bb-b250-19aee0fb2202,-0.2634693384170532,2018,0.3305660839210917,0.18504591611536514,drive
Kampala,atypical,c8ac14f4-934f-41f2-9f1a-fa3e672f4fa2,-0.2598113417625427,2018,0.5968487279415432,0.12248111193679549,drive
Kuwait City,characteristic,7b56a355-1cd6-4cc4-a6f4-099563ce61c1,0.5647807121276855,2022,0.0,0.0962738620963187,drive
Kuwait City,characteristic,ba517515-1762-430a-ba75-5e73e98e6567,0.5623503923416138,2022,0.05508632492903657,0.156867590582735,drive
Kuwait City,characteristic,60180e2c-0eed-4805-9eae-974261409978,0.5589985847473145,2022,0.10141018797601035,0.15350995131700934,drive
Kuwait City,characteristic,4ec924c2-fc28-48f5-af08-6bbdc5026535,0.5589600205421448,2022,0.1327434867802754,0.014248477879353643,drive
Kuwait City,characteristic,2a72a4be-96a2-4e8f-bfcc-40dabec56d72,0.5586289167404175,2022,0.13787491636842128,0.008445920100371804,drive
Kuwait City,characteristic,effc900c-67ed-4398-9d96-169c4b37d0ca,0.5570369958877563,2022,0.004849116165259495,0.14281447838457054,drive
